data.stations.capacity,data.stations.eightd_has_key_dispenser,data.stations.electric_bike_surcharge_waiver,data.stations.external_id,data.stations.has_kiosk,data.stations.is_charging,data.stations.lat,data.stations.lon,data.stations.name,data.stations.rental_methods,data.stations.short_name,data.stations.station_id,last_updated,ttl
27,false,false,"0b139069-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.49705494399436,-73.61865252256392,"Swail / Decelles","CREDITCARD, KEY","6316","318",,
27,false,false,"0b1391e8-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.55357073967113,-73.56049418449402,"Bourbonnière / du Mont-Royal","CREDITCARD, KEY","6383","319",,
23,false,false,"0b139367-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.53611005443118,-73.5762870311737,"de Bordeaux / Gilford","CREDITCARD, KEY","6385","320",,
31,false,false,"0b1394fa-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.54121552219671,-73.55371356010437,"Métro Préfontaine (Moreau / Hochelaga)","CREDITCARD, KEY","6386","321",,
19,false,false,"0b139684-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.54690718297082,-73.5515570640564,"Métro Joliette  (Joliette / Hochelaga)","CREDITCARD, KEY","6387","322",,
19,false,false,"0b139808-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.55061693669672,-73.54901432991028,"d'Orléans / Hochelaga","CREDITCARD, KEY","6388","323",,
23,false,false,"0b139985-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.54158631132448,-73.61248075962067,"Boyer / Jean-Talon","CREDITCARD, KEY","6389","324",,
15,false,false,"0b139b11-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.54430308703469,-73.5454724729061,"Aylwin / Ontario","CREDITCARD, KEY","6391","325",,
19,false,false,"0b139e39-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.54095791741757,-73.54702949523926,"Dézéry / Ontario","CREDITCARD, KEY","6393","327",,
19,false,false,"0b139fbc-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.54704806416695,-73.54344606399536,"Valois / Ontario","CREDITCARD, KEY","6394","328",,
51,false,false,"0b13a130-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.561782815423854,-73.54661107063293,"Métro Viau (Pierre-de-Coubertin / Viau)","CREDITCARD, KEY","6395","329",,
22,false,false,"0b13a2b3-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.55321884238814,-73.53978216648102,"Marché Maisonneuve","CREDITCARD, KEY","6397","330",,
23,false,false,"0b13a43a-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.5511918874866,-73.54087248444557,"Desjardins / Ontario","CREDITCARD, KEY","6398","331",,
19,false,false,"0b13a5e0-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.53966322230556,-73.63447487354279,"Guizot / St-Laurent","CREDITCARD, KEY","6323","332",,
23,false,false,"0b13a766-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.53986414068127,-73.62031280994415,"Faillon / St-Denis","CREDITCARD, KEY","6327","333",,
23,false,false,"0b13a8ed-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.54095134225734,-73.62637460231781,"Drolet / Gounod","CREDITCARD, KEY","6329","334",,
7,false,false,"0b13aa6c-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.540780049797995,-73.63040059804916,"de Gaspé / Jarry","CREDITCARD, KEY","6330","335",,
23,false,false,"0b13abee-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.543423548290185,-73.63246187567711,"Guizot / St-Denis","CREDITCARD, KEY","6331","336",,
19,false,false,"0b13ad79-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.54248521237199,-73.63634169101715,"de Gaspé / de Liège","CREDITCARD, KEY","6332","337",,
15,false,false,"0b13aefa-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.54776960515808,-73.63068759441376,"Leman / St-Hubert","CREDITCARD, KEY","6333","338",,
19,false,false,"0b13b075-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.54426324703447,-73.62785920500754,"St-Gérard / Jarry","CREDITCARD, KEY","6334","339",,
23,false,false,"0b13b1f1-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.54481928225348,-73.6215104162693,"du Rosaire / St-Hubert","CREDITCARD, KEY","6335","340",,
15,false,false,"0b13b367-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.54297175887712,-73.61793905496597,"Faillon / St-Hubert","CREDITCARD, KEY","6336","341",,
15,false,false,"0b13b4f3-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.545841561840085,-73.62665355205536,"de Chateaubriand / Jarry","CREDITCARD, KEY","6338","342",,
19,false,false,"0b13dbf6-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.474565185029945,-73.62403571605682,"Harvard / de Monkland","CREDITCARD, KEY","6339","343",,
15,false,false,"0b13dddb-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.544867,-73.614841,"de la Roche / Everett","CREDITCARD, KEY","6340","344",,
23,false,false,"0b13df6a-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.467369,-73.570769,"Regina / de Verdun","CREDITCARD, KEY","6341","345",,
15,false,false,"0b13e0f4-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.55073975940279,-73.61529439687729,"Marquette / Villeray","CREDITCARD, KEY","6343","346",,
31,false,false,"0b13e231-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.55496126357668,-73.61073732376097,"Louis-Hémon / Villeray","CREDITCARD, KEY","6345","347",,
27,false,false,"0b13e34c-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.54969542033443,-73.55464696884155,"Nicolet / Sherbrooke","CREDITCARD, KEY","6346","348",,
15,false,false,"0b13e473-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.559199,-73.599658,"Métro St-Michel (Shaughnessy / St-Michel)","CREDITCARD, KEY","6347","349",,
27,false,false,"0b13e590-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.4757434,-73.5646007,"Ryde / Charlevoix","CREDITCARD, KEY","6349","350",,
19,false,false,"0b13e6a8-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.48059248038378,-73.56577813625336,"Laprairie / Centre","CREDITCARD, KEY","6350","351",,
15,false,false,"0b13eb2d-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.538737949470644,-73.62802147865295,"St-Dominique / Gounod","CREDITCARD, KEY","6322","355",,
11,false,false,"0b13ec45-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.54614571399398,-73.63455131649971,"St-Gérard / de Liège","CREDITCARD, KEY","6324","356",,
15,false,false,"0b13ed65-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.53888723230076,-73.62390697002411,"de Gaspé / Villeray","CREDITCARD, KEY","6328","357",,
23,false,false,"0b13ee9f-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.471743,-73.613924,"Marcil / Sherbrooke","CREDITCARD, KEY","6354","358",,
23,false,false,"0b13efbf-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.55626186680846,-73.53744059801102,"Ontario / Sicard","CREDITCARD, KEY","6355","359",,
11,false,false,"0b13f0dd-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.47710675189806,-73.6214379966259,"de Monkland / Girouard","CREDITCARD, KEY","6356","360",,
23,false,false,"0b13f1f3-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.5568667309625,-73.589306473732,"12e avenue / St-Zotique","CREDITCARD, KEY","6357","361",,
15,false,false,"0b13f308-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.551937362101,-73.59392791986465,"1ère  avenue / St-Zotique","CREDITCARD, KEY","6358","362",,
23,false,false,"0b13f435-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.511601118087746,-73.56632050137705,"St-Dominique / Ontario","CREDITCARD, KEY","6359","363",,
15,false,false,"0b13f555-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.553456845975276,-73.58784198760986,"Beaubien / 8e avenue","CREDITCARD, KEY","6360","364",,
23,false,false,"0b13f670-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.54968589617967,-73.59115451574326,"Molson / Beaubien","CREDITCARD, KEY","6361","365",,
15,false,false,"0b13f78c-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.54779995287998,-73.58486741781235,"1ère avenue / Rosemont","CREDITCARD, KEY","6362","366",,
19,false,false,"0b13f8a4-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.468926984877434,-73.6198702454567,"de la Côte St-Antoine / Royal","CREDITCARD, KEY","6363","367",,
23,false,false,"0b13f9ce-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.54991069359101,-73.55826258659361,"de Chambly / Rachel","CREDITCARD, KEY","6364","368",,
15,false,false,"0b13fc0b-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.51014162409143,-73.6247518658638,"Wilderton  / Van Horne","CREDITCARD, KEY","6366","370",,
19,false,false,"0b13fd21-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.54800352985515,-73.58138993382454,"3e avenue / Holt","CREDITCARD, KEY","6367","371",,
27,false,false,"0b13fe3c-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.55037651450808,-73.57373356819151,"10e avenue / Masson","CREDITCARD, KEY","6368","372",,
27,false,false,"0b13ff69-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.45750908083069,-73.6394852399826,"U. Concordia - Campus Loyola (Sherbrooke / West Broadway)","CREDITCARD, KEY","6369","373",,
23,false,false,"0b140084-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.557192,-73.569847,"d'Orléans / Masson","CREDITCARD, KEY","6370","374",,
27,false,false,"0b14019f-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.54755829901392,-73.5754719190845,"5e avenue / Masson","CREDITCARD, KEY","6371","375",,
39,false,false,"0b1402b1-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.5451997,-73.57645065,"1ère avenue / Masson","CREDITCARD, KEY","6372","376",,
27,false,false,"0b1403c7-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.54710817336986,-73.56936693191528,"7e avenue / St-Joseph Rosemont","CREDITCARD, KEY","6373","377",,
23,false,false,"0b1404ef-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.55389801568004,-73.5713866353035,"15e avenue / Masson","CREDITCARD, KEY","6374","378",,
19,false,false,"0b14060a-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.47689074938472,-73.58811132615301,"St-Philippe / St-Jacques","CREDITCARD, KEY","6375","379",,
23,false,false,"0b14073a-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.55293611277267,-73.56577143073082,"16e avenue / St-Joseph","CREDITCARD, KEY","6376","380",,
23,false,false,"0b140857-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.47968,-73.56385,"Grand Trunk / d'Hibernia","CREDITCARD, KEY","6377","381",,
15,false,false,"0b140aa8-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.4632535358533,-73.57587933540344,"de l'Église / Bannantyne","CREDITCARD, KEY","6379","383",,
19,false,false,"0b140bd0-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.551584,-73.561916,"Parc J.-Arthur-Champagne (de Chambly / du Mont-Royal)","CREDITCARD, KEY","6380","384",,
19,false,false,"0b141134-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.5457759528664,-73.56217458844185,"Omer-Lavallée / du Midway","CREDITCARD, KEY","6381","385",,
23,false,false,"0b141431-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.54611471966362,-73.55709314346313,"Rivier / Davidson","CREDITCARD, KEY","6384","387",,
49,false,false,"0b141591-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.55421375524564,-73.55155974626541,"Métro Pie-IX (Pierre-de-Coubertin / Pie-IX)","CREDITCARD, KEY","6396","388",,
15,false,false,"0b1416bd-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.518309446368,-73.60328614711761,"Parc Outremont (Bloomfield / Elmwood)","CREDITCARD, KEY","6301","389",,
11,false,false,"0b1417e4-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.516078703024085,-73.60779762268066,"Parc Beaubien (Stuart / St-Viateur)","CREDITCARD, KEY","6302","390",,
15,false,false,"0b141901-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.514947674964425,-73.61962616443634,"Parc Pratt (Dunlop / Van Horne)","CREDITCARD, KEY","6303","391",,
15,false,false,"0b141a1b-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.515617,-73.614991,"Parc Joyce (Rockland / Lajoie)","CREDITCARD, KEY","6304","392",,
15,false,false,"0b141b49-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.514379,-73.610871,"Davaar / de la Côte-Ste-Catherine","CREDITCARD, KEY","6305","393",,
19,false,false,"0b141c69-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.510086,-73.611429,"Métro Édouard-Montpetit (du Mont-Royal / Vincent-d'Indy)","CREDITCARD, KEY","6306","394",,
39,false,false,"0b141e98-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.53589982664126,-73.62244248390198,"Gary-Carter / St-Laurent","CREDITCARD, KEY","6321","396",,
39,false,false,"0b1425cb-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.53524809921431,-73.61756354570389,"St-Dominique / Jean-Talon","CREDITCARD, KEY","6344","397",,
27,false,false,"0b14284e-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.48621939184824,-73.5737469792366,"Lionel-Groulx / George-Vanier","CREDITCARD, KEY","6409","399",,
31,false,false,"0b14514d-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.51368709353021,-73.56916531931347,"Coloniale / Sherbrooke","CREDITCARD, KEY","6021","401",,
23,false,false,"0b1453ac-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.52311432992147,-73.61815363168716,"Campus MIL (Outremont / Thérèse-Lavoie Roux)","CREDITCARD, KEY","6066","403",,
27,false,false,"0b1454e7-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.51258740220925,-73.57373893260956,"Prince-Arthur / St-Urbain","CREDITCARD, KEY","6218","404",,
27,false,false,"0b145cb7-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.512800575819625,-73.5311159491539,"Parc Jean-Drapeau (Chemin Macdonald)","CREDITCARD, KEY","6501","406",,
19,false,false,"0b145ebe-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.5063732,-73.52457672,"Casino de Montréal","CREDITCARD, KEY","6502","407",,
33,false,false,"0b145fee-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.53035130173597,-73.6243924498558,"Métro Parc  (Hutchison / Ogilvy)","CREDITCARD, KEY","6503","408",,
23,false,false,"0b14611d-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.52156536710626,-73.53533238172531,"La Ronde","CREDITCARD, KEY","6504","409",,
15,false,false,"0b1465ad-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.469819787448564,-73.61696138978003,"de Melrose / Sherbrooke","CREDITCARD, KEY","6415","413",,
15,false,false,"0b146c18-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.55415230370231,-73.54749351739883,"de la Salle / Hochelaga","CREDITCARD, KEY","6417","414",,
11,false,false,"0b146d57-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.49810026070624,-73.65294188261032,"Paré / Mountain Sights","CREDITCARD, KEY","6418","415",,
19,false,false,"0b147065-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.54124722370603,-73.59104454517365,"Cartier / Rosemont","CREDITCARD, KEY","6421","417",,
15,false,false,"0b147194-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.47735333523628,-73.61537218093872,"Notre-Dame-de-Grâce / Décarie","CREDITCARD, KEY","6416","418",,
23,false,false,"0b1472bf-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.491513,-73.633649,"Beaucourt / de la Côte-Ste-Catherine","CREDITCARD, KEY","6419","419",,
19,false,false,"0b14793c-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.496302,-73.629822,"Hôpital général juif (de la Côte Ste-Catherine / Légaré)","CREDITCARD, KEY","6423","421",,
27,false,false,"0b147a69-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.48538473242346,-73.62814217805862,"Métro Snowdon (de Westbury / Queen-Mary)","CREDITCARD, KEY","6420","422",,
15,false,false,"0b147b7b-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.55357892880519,-73.66208285093306,"Fleury / Lajeunesse","CREDITCARD, KEY","6422","423",,
15,false,false,"0b147c90-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.54640752148169,-73.63842844963074,"Métro Crémazie (Crémazie / Lajeunesse)","CREDITCARD, KEY","6410","424",,
28,false,false,"0b147daa-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.553262,-73.638615,"Complexe sportif Claude-Robillard","CREDITCARD, KEY","6412","425",,
27,false,false,"0b1482b7-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.50363620284475,-73.56780052185059,"Place Phillips / Cathcart","CREDITCARD, KEY","6413","426",,
15,false,false,"0b1483e2-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.48013378575666,-73.58590811491013,"Parc St-Henri (Laporte / Guay)","CREDITCARD, KEY","6414","427",,
15,false,false,"0b1485d4-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.462846046287325,-73.56592163443565,"Métro de l'Église (Ross / de l'Église)","CREDITCARD, KEY","6425","428",,
27,false,false,"0b1486fb-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.459487694540734,-73.57209205627441,"Métro Verdun (Willibrord / de Verdun)","CREDITCARD, KEY","6426","429",,
23,false,false,"0b14880a-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.47069642604657,-73.56542240828276,"Métro Lasalle (de Rushbrooke / Caisse)","CREDITCARD, KEY","6427","430",,
33,false,false,"0b149ec4-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.46714,-73.54259,"Place du Commerce","CREDITCARD, KEY","6429","431",,
31,false,false,"0b14a0b5-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.5133025720765,-73.57296109199524,"Clark / Prince-Arthur","CREDITCARD, KEY","6411","432",,
23,false,false,"0b14a228-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.45998577640931,-73.54395568370819,"Berlioz / de l'Île des Soeurs","CREDITCARD, KEY","6428","433",,
15,false,false,"0b14ae83-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.528087917632654,-73.58586251735687,"St-Hubert / St-Joseph","CREDITCARD, KEY","6281","437",,
19,false,false,"0b14b09f-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.48697062,-73.58929306,"de Maisonneuve / Greene","CREDITCARD, KEY","6432","438",,
15,false,false,"0b14b712-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.48282602624293,-73.59084337949753,"Hillside / Ste-Catherine","CREDITCARD, KEY","6433","439",,
15,false,false,"0b14b8bc-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.47742856483265,-73.60016942024231,"Victoria / de Maisonneuve","CREDITCARD, KEY","6434","440",,
15,false,false,"0b14ba3a-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.48129146961133,-73.6003303527832,"Victoria Hall","CREDITCARD, KEY","6435","441",,
19,false,false,"0b14c124-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.48624101696415,-73.59572768211365,"de la Côte St-Antoine / Argyle","CREDITCARD, KEY","6436","442",,
15,false,false,"0b14c2b4-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.53368199320325,-73.51526074111462,"St-Charles / Montarville","CREDITCARD, KEY","5002","443",,
15,false,false,"0b14c9db-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.52841043752244,-73.51716578006744,"Place Longueuil","CREDITCARD, KEY","5003","444",,
11,false,false,"0b14cb90-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.539824,-73.508752,"St-Charles / Grant","CREDITCARD, KEY","5004","445",,
23,false,false,"0b14d26c-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.53665587626281,-73.51223275076336,"St-Charles / St-Sylvestre","CREDITCARD, KEY","5005","446",,
19,false,false,"0b14d40c-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.53722603812578,-73.49506705999374,"Collège Édouard-Montpetit (de Gentilly / de Normandie)","CREDITCARD, KEY","5006","447",,
31,false,false,"0b14d978-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.52331869398737,-73.52012693881989,"Métro Longueuil - Université de Sherbrooke","CREDITCARD, KEY","5007","448",,
19,false,false,"0b14e83b-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.53147464147482,-73.59242051839828,"St-Grégoire / St-André","CREDITCARD, KEY","6929","452",,
34,false,false,"0b14edb8-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.55984236120471,-73.61544728279114,"Cité des Arts du Cirque (Paul Boutet / des Regrattiers)","CREDITCARD, KEY","6930","453",,
19,false,false,"0b14f30c-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.54996328646854,-73.53443384170531,"de la Salle / Ste-Catherine","CREDITCARD, KEY","6700","454",,
27,false,false,"0b15234d-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.50104110864491,-73.57717752456664,"Stanley / Sherbrooke","CREDITCARD, KEY","6701","455",,
27,false,false,"0b153eab-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.569789,-73.548081,"Métro Assomption (Chauveau / de l'Assomption)","CREDITCARD, KEY","6702","456",,
28,false,false,"0b154e30-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.554946972033726,-73.55529472231865,"Jardin Botanique (Pie-IX / Sherbrooke)","CREDITCARD, KEY","6703","457",,
31,false,false,"0b15509c-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.561594,-73.585643,"19e avenue / St-Zotique","CREDITCARD, KEY","6704","458",,
15,false,false,"0b1551f1-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.456365,-73.57614,"5e avenue / Bannantyne","CREDITCARD, KEY","6705","459",,
23,false,false,"0b15530e-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.450729976972944,-73.5725748538971,"Beatty / de Verdun","CREDITCARD, KEY","6706","460",,
19,false,false,"0b155435-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.45608545783109,-73.58193710446358,"Métro Jolicoeur (de Sève / Drake)","CREDITCARD, KEY","6707","461",,
18,false,false,"0b155561-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.507096455662456,-73.56844156980515,"de Bleury / de Maisonneuve","CREDITCARD, KEY","6708","462",,
23,false,false,"0b15569e-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.46176500743515,-73.5842116177082,"Le Caron / Marc-Sauvalle ","CREDITCARD, KEY","6709","463",,
15,false,false,"0b1557b8-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.55982811984724,-73.65832507610321,"Chambord / Fleury","CREDITCARD, KEY","6710","464",,
15,false,false,"0b1558cf-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.53156506506913,-73.61694641416761,"Mozart / Waverly","CREDITCARD, KEY","6711","465",,
15,false,false,"0b1559e7-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.43791380065227,-73.58274042606354,"LaSalle / Crawford","CREDITCARD, KEY","6712","466",,
15,false,false,"0b155b17-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.56776565172907,-73.57968807220459,"29e avenue / St-Zotique","CREDITCARD, KEY","6713","467",,
31,false,false,"0b1560e8-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.41576870207054,-73.63792419433594,"LaSalle / 80e avenue","CREDITCARD, KEY","6714","468",,
27,false,false,"0b156254-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.44454701497536,-73.57509076595306,"Natatorium (LaSalle / Rolland)","CREDITCARD, KEY","6715","469",,
19,false,false,"0b156380-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.56387237463668,-73.6555677652359,"Francis / Fleury","CREDITCARD, KEY","6716","470",,
19,false,false,"0b156493-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.49456403292622,-73.63870203495026,"de Kent / Victoria","CREDITCARD, KEY","6717","471",,
19,false,false,"0b1565a3-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.466569,-73.623295,"Grand Boulevard / Sherbrooke","CREDITCARD, KEY","6718","472",,
15,false,false,"0b1566c9-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.46072936353252,-73.63407254219055,"Park Row O / Sherbrooke","CREDITCARD, KEY","6719","473",,
19,false,false,"0b1567df-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.5594818,-73.535496,"Ontario / Viau","CREDITCARD, KEY","6720","474",,
19,false,false,"0b1568f2-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.5769632283486,-73.54683637619019,"Métro Cadillac (de Cadillac / Sherbrooke)","CREDITCARD, KEY","6721","475",,
23,false,false,"0b156b6c-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.57625919380675,-73.53831231594086,"de la Pépinière / Pierre-de-Coubertin","CREDITCARD, KEY","6722","476",,
15,false,false,"0b156ca1-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.564944,-73.577639,"26e avenue / Beaubien","CREDITCARD, KEY","6723","477",,
35,false,false,"0b156dca-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.47166862589184,-73.582643866539,"Léa-Roback / Sir-Georges-Etienne-Cartier","CREDITCARD, KEY","6724","478",,
15,false,false,"0b156eef-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.451030919298056,-73.5939010977745,"Métro Monk (Allard / Beaulieu)","CREDITCARD, KEY","6725","479",,
27,false,false,"0b157007-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.56076192837154,-73.6505614221096,"Hamel / Sauvé","CREDITCARD, KEY","6726","480",,
31,false,false,"0b157114-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.48498016481593,-73.56033325195312,"Richardson / de Montmorency","CREDITCARD, KEY","6727","481",,
19,false,false,"0b15722c-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.52687028194893,-73.62672328948975,"d'Outremont / Ogilvy","CREDITCARD, KEY","6728","482",,
15,false,false,"0b157357-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.516426545782224,-73.5581123828888,"St-André / Ste-Catherine","CREDITCARD, KEY","6729","483",,
31,false,false,"0b15746b-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.570081,-73.573047,"35e avenue / Beaubien","CREDITCARD, KEY","6730","484",,
23,false,false,"0b15757a-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.54716975001593,-73.61804097890854,"de Normanville / Villeray","CREDITCARD, KEY","6733","485",,
27,false,false,"0b15768c-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.477923,-73.559038,"Fortune / Wellington","CREDITCARD, KEY","6732","486",,
19,false,false,"0b1577a0-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.564353,-73.571244,"28e avenue / Rosemont","CREDITCARD, KEY","6731","487",,
15,false,false,"0b1579f1-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.542645359900824,-73.62244449555874,"St-Gérard / Villeray","CREDITCARD, KEY","6734","489",,
16,false,false,"0b157b10-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.55675103297278,-73.66716161370277,"Métro Henri-Bourassa (Henri-Bourassa / Millen)","CREDITCARD, KEY","6736","490",,
31,false,false,"0b157c28-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.552123,-73.630103,"Jacques-Casault / Christophe-Colomb","CREDITCARD, KEY","6737","491",,
15,false,false,"0b157d3b-08f3-11e7-a1cb-3863bb33a4e4",true,false,45.56105928295798,-73.6039674282074,"Villeray / St-Michel","CREDITCARD, KEY","6735","492",,
